"CVEGEO","NOMGEO","n_schools_avg","no_n_schools_avg","pct_con_bebederos","no_pct_con_bebederos","pct_con_proteccion_civil","no_pct_con_proteccion_civil","pct_con_cancha","no_pct_con_cancha","avg_anio_creacion","no_avg_anio_creacion"
20343,"SAN SEBASTIAN ABASOLO",0,1,0,1,0,1,0,1,0,1
20345,"SAN SEBASTIAN IXCAPA",0,1,0,1,0,1,0,1,0,1
20346,"SAN SEBASTIAN NICANANDUTA",0,1,0,1,0,1,0,1,0,1
20347,"SAN SEBASTIAN RIO HONDO",0,1,0,1,0,1,0,1,0,1
20539,"SOLEDAD ETLA",0,1,0,1,0,1,0,1,0,1
20211,"SAN JUAN OZOLOTEPEC",0,1,0,1,0,1,0,1,0,1
20212,"SAN JUAN PETLAPA",0,1,0,1,0,1,0,1,0,1
20213,"SAN JUAN QUIAHIJE",0,1,0,1,0,1,0,1,0,1
20348,"SAN SEBASTIAN TECOMAXTLAHUACA",0,1,0,1,0,1,0,1,0,1
20349,"SAN SEBASTIAN TEITIPAC",0,1,0,1,0,1,0,1,0,1
20540,"VILLA DE TAMAZULAPAM DEL PROGRESO",0,1,0,1,0,1,0,1,0,1
20350,"SAN SEBASTIAN TUTLA",0,1,0,1,0,1,0,1,0,1
20352,"SAN SIMON ZAHUATLAN",0,1,0,1,0,1,0,1,0,1
20353,"SANTA ANA",0,1,0,1,0,1,0,1,0,1
20354,"SANTA ANA ATEIXTLAHUACA",0,1,0,1,0,1,0,1,0,1
20355,"SANTA ANA CUAUHTEMOC",0,1,0,1,0,1,0,1,0,1
20358,"SANTA ANA TLAPACOYAN",0,1,0,1,0,1,0,1,0,1
20360,"SANTA ANA ZEGACHE",0,1,0,1,0,1,0,1,0,1
20361,"SANTA CATALINA QUIERI",0,1,0,1,0,1,0,1,0,1
20362,"SANTA CATARINA CUIXTLA",0,1,0,1,0,1,0,1,0,1
20363,"SANTA CATARINA IXTEPEJI",0,1,0,1,0,1,0,1,0,1
20369,"SANTA CATARINA QUIANE",0,1,0,1,0,1,0,1,0,1
20370,"SANTA CATARINA TAYATA",0,1,0,1,0,1,0,1,0,1
20381,"SANTA CRUZ TACACHE DE MINA",0,1,0,1,0,1,0,1,0,1
20372,"SANTA CATARINA YOSONOTU",0,1,0,1,0,1,0,1,0,1
20373,"SANTA CATARINA ZAPOQUILA",0,1,0,1,0,1,0,1,0,1
20374,"SANTA CRUZ ACATEPEC",0,1,0,1,0,1,0,1,0,1
20293,"SAN PABLO ETLA",0,1,0,1,0,1,0,1,0,1
20375,"SANTA CRUZ AMILPAS",0,1,0,1,0,1,0,1,0,1
20376,"SANTA CRUZ DE BRAVO",0,1,0,1,0,1,0,1,0,1
20382,"SANTA CRUZ TACAHUA",0,1,0,1,0,1,0,1,0,1
20383,"SANTA CRUZ TAYATA",0,1,0,1,0,1,0,1,0,1
20384,"SANTA CRUZ XITLA",0,1,0,1,0,1,0,1,0,1
20386,"SANTA CRUZ ZENZONTEPEC",0,1,0,1,0,1,0,1,0,1
20387,"SANTA GERTRUDIS",0,1,0,1,0,1,0,1,0,1
20179,"SAN JUAN BAUTISTA JAYACATLAN",0,1,0,1,0,1,0,1,0,1
20388,"SANTA INES DEL MONTE",0,1,0,1,0,1,0,1,0,1
20390,"SANTA LUCIA DEL CAMINO",0,1,0,1,0,1,0,1,0,1
20408,"SANTA MARIA DEL ROSARIO",0,1,0,1,0,1,0,1,0,1
20391,"SANTA LUCIA MIAHUATLAN",0,1,0,1,0,1,0,1,0,1
20418,"SANTA MARIA JALAPA DEL MARQUES",0,1,0,1,0,1,0,1,0,1
20392,"SANTA LUCIA MONTEVERDE",0,1,0,1,0,1,0,1,0,1
20393,"SANTA LUCIA OCOTLAN",0,1,0,1,0,1,0,1,0,1
20394,"SANTA MARIA ALOTEPEC",0,1,0,1,0,1,0,1,0,1
20395,"SANTA MARIA APAZCO",0,1,0,1,0,1,0,1,0,1
20396,"SANTA MARIA LA ASUNCION",0,1,0,1,0,1,0,1,0,1
20397,"HEROICA CIUDAD DE TLAXIACO",0,1,0,1,0,1,0,1,0,1
20398,"AYOQUEZCO DE ALDAMA",0,1,0,1,0,1,0,1,0,1
20399,"SANTA MARIA ATZOMPA",0,1,0,1,0,1,0,1,0,1
20400,"SANTA MARIA CAMOTLAN",0,1,0,1,0,1,0,1,0,1
20402,"SANTA MARIA CORTIJO",0,1,0,1,0,1,0,1,0,1
20154,"SAN ILDEFONSO AMATLAN",0,1,0,1,0,1,0,1,0,1
20155,"SAN ILDEFONSO SOLA",0,1,0,1,0,1,0,1,0,1
20156,"SAN ILDEFONSO VILLA ALTA",0,1,0,1,0,1,0,1,0,1
20403,"SANTA MARIA COYOTEPEC",0,1,0,1,0,1,0,1,0,1
20419,"SANTA MARIA JALTIANGUIS",0,1,0,1,0,1,0,1,0,1
20405,"VILLA DE CHILAPA DE DIAZ",0,1,0,1,0,1,0,1,0,1
20409,"SANTA MARIA DEL TULE",0,1,0,1,0,1,0,1,0,1
20264,"SAN MIGUEL CHICAHUA",0,1,0,1,0,1,0,1,0,1
20411,"SANTA MARIA GUELACE",0,1,0,1,0,1,0,1,0,1
20106,"SAN ANTONIO ACUTLA",0,1,0,1,0,1,0,1,0,1
20198,"SAN JUAN GUICHICOVI",0,1,0,1,0,1,0,1,0,1
20365,"SANTA CATARINA LACHATAO",0,1,0,1,0,1,0,1,0,1
20002,"ACATLAN DE PEREZ FIGUEROA",0,1,0,1,0,1,0,1,0,1
20006,"ASUNCION NOCHIXTLAN",0,1,0,1,0,1,0,1,0,1
20008,"ASUNCION TLACOLULITA",0,1,0,1,0,1,0,1,0,1
20009,"AYOTZINTEPEC",0,1,0,1,0,1,0,1,0,1
20010,"EL BARRIO DE LA SOLEDAD",0,1,0,1,0,1,0,1,0,1
20055,"MARISCALA DE JUAREZ",0,1,0,1,0,1,0,1,0,1
20412,"SANTA MARIA GUIENAGATI",0,1,0,1,0,1,0,1,0,1
20414,"SANTA MARIA HUAZOLOTITLAN",0,1,0,1,0,1,0,1,0,1
20415,"SANTA MARIA IPALAPA",0,1,0,1,0,1,0,1,0,1
20287,"SAN MIGUEL TULANCINGO",0,1,0,1,0,1,0,1,0,1
20291,"SAN PABLO COATLAN",0,1,0,1,0,1,0,1,0,1
20298,"SAN PABLO VILLA DE MITLA",0,1,0,1,0,1,0,1,0,1
20385,"SANTA CRUZ XOXOCOTLAN",0,1,0,1,0,1,0,1,0,1
20416,"SANTA MARIA IXCATLAN",0,1,0,1,0,1,0,1,0,1
20420,"SANTA MARIA LACHIXIO",0,1,0,1,0,1,0,1,0,1
20023,"CUILAPAM DE GUERRERO",0,1,0,1,0,1,0,1,0,1
20306,"SAN PEDRO EL ALTO",0,1,0,1,0,1,0,1,0,1
20310,"SAN PEDRO IXTLAHUACA",0,1,0,1,0,1,0,1,0,1
20421,"SANTA MARIA MIXTEQUILLA",0,1,0,1,0,1,0,1,0,1
20309,"SAN PEDRO IXCATLAN",0,1,0,1,0,1,0,1,0,1
20324,"SAN PEDRO POCHUTLA",0,1,0,1,0,1,0,1,0,1
20337,"SAN PEDRO Y SAN PABLO AYUTLA",0,1,0,1,0,1,0,1,0,1
20351,"SAN SIMON ALMOLONGAS",0,1,0,1,0,1,0,1,0,1
20425,"SANTA MARIA PAPALO",0,1,0,1,0,1,0,1,0,1
20426,"SANTA MARIA PENOLES",0,1,0,1,0,1,0,1,0,1
20427,"SANTA MARIA PETAPA",0,1,0,1,0,1,0,1,0,1
20428,"SANTA MARIA QUIEGOLANI",0,1,0,1,0,1,0,1,0,1
20432,"SANTA MARIA TEMAXCALAPA",0,1,0,1,0,1,0,1,0,1
20429,"SANTA MARIA SOLA",0,1,0,1,0,1,0,1,0,1
20430,"SANTA MARIA TATALTEPEC",0,1,0,1,0,1,0,1,0,1
20431,"SANTA MARIA TECOMAVACA",0,1,0,1,0,1,0,1,0,1
20021,"COSOLAPA",0,1,0,1,0,1,0,1,0,1
20175,"SAN JUAN BAUTISTA ATATLAHUCA",0,1,0,1,0,1,0,1,0,1
20270,"SAN MIGUEL HUAUTLA",0,1,0,1,0,1,0,1,0,1
20433,"SANTA MARIA TEMAXCALTEPEC",0,1,0,1,0,1,0,1,0,1
20436,"SANTA MARIA TEXCATITLAN",0,1,0,1,0,1,0,1,0,1
20452,"SANTIAGO APOSTOL",0,1,0,1,0,1,0,1,0,1
20442,"SANTA MARIA YALINA",0,1,0,1,0,1,0,1,0,1
20438,"SANTA MARIA TLALIXTAC",0,1,0,1,0,1,0,1,0,1
20434,"SANTA MARIA TEOPOXCO",0,1,0,1,0,1,0,1,0,1
20444,"SANTA MARIA YOLOTEPEC",0,1,0,1,0,1,0,1,0,1
20443,"SANTA MARIA YAVESIA",0,1,0,1,0,1,0,1,0,1
20445,"SANTA MARIA YOSOYUA",0,1,0,1,0,1,0,1,0,1
20448,"SANTA MARIA ZANIZA",0,1,0,1,0,1,0,1,0,1
20449,"SANTA MARIA ZOQUITLAN",0,1,0,1,0,1,0,1,0,1
20462,"SANTIAGO HUAJOLOTITLAN",0,1,0,1,0,1,0,1,0,1
20453,"SANTIAGO ASTATA",0,1,0,1,0,1,0,1,0,1
20454,"SANTIAGO ATITLAN",0,1,0,1,0,1,0,1,0,1
20455,"SANTIAGO AYUQUILILLA",0,1,0,1,0,1,0,1,0,1
20458,"SANTIAGO COMALTEPEC",0,1,0,1,0,1,0,1,0,1
20461,"SANTIAGO DEL RIO",0,1,0,1,0,1,0,1,0,1
20465,"SANTIAGO IXCUINTEPEC",0,1,0,1,0,1,0,1,0,1
20466,"SANTIAGO IXTAYUTLA",0,1,0,1,0,1,0,1,0,1
20468,"SANTIAGO JOCOTEPEC",0,1,0,1,0,1,0,1,0,1
20470,"SANTIAGO LACHIGUIRI",0,1,0,1,0,1,0,1,0,1
20471,"SANTIAGO LALOPA",0,1,0,1,0,1,0,1,0,1
20472,"SANTIAGO LAOLLAGA",0,1,0,1,0,1,0,1,0,1
20473,"SANTIAGO LAXOPA",0,1,0,1,0,1,0,1,0,1
20474,"SANTIAGO LLANO GRANDE",0,1,0,1,0,1,0,1,0,1
20475,"SANTIAGO MATATLAN",0,1,0,1,0,1,0,1,0,1
20476,"SANTIAGO MILTEPEC",0,1,0,1,0,1,0,1,0,1
20389,"SANTA INES YATZECHE",0,1,0,1,0,1,0,1,0,1
20478,"SANTIAGO NACALTEPEC",0,1,0,1,0,1,0,1,0,1
20479,"SANTIAGO NEJAPILLA",0,1,0,1,0,1,0,1,0,1
20012,"CANDELARIA LOXICHA",0,1,0,1,0,1,0,1,0,1
20028,"HEROICA CIUDAD DE EJUTLA DE CRESPO",0,1,0,1,0,1,0,1,0,1
20039,"HEROICA CIUDAD DE HUAJUAPAN DE LEON",1,0,1,0,0,0,1,0,2002,0
20064,"NEJAPA DE MADERO",0,1,0,1,0,1,0,1,0,1
20066,"SANTIAGO NILTEPEC",0,1,0,1,0,1,0,1,0,1
20067,"OAXACA DE JUAREZ",0,1,0,1,0,1,0,1,0,1
20068,"OCOTLAN DE MORELOS",0,1,0,1,0,1,0,1,0,1
20073,"PUTLA VILLA DE GUERRERO",0,1,0,1,0,1,0,1,0,1
20085,"SAN AGUSTIN LOXICHA",0,1,0,1,0,1,0,1,0,1
20088,"SAN ANDRES CABECERA NUEVA",0,1,0,1,0,1,0,1,0,1
20483,"SANTIAGO SUCHILQUITONGO",0,1,0,1,0,1,0,1,0,1
20486,"VILLA TEJUPAM DE LA UNION",0,1,0,1,0,1,0,1,0,1
20093,"SAN ANDRES LAGUNAS",0,1,0,1,0,1,0,1,0,1
20113,"SAN BALTAZAR LOXICHA",0,1,0,1,0,1,0,1,0,1
20487,"SANTIAGO TENANGO",0,1,0,1,0,1,0,1,0,1
20488,"SANTIAGO TEPETLAPA",0,1,0,1,0,1,0,1,0,1
20496,"SANTIAGO XIACUI",0,1,0,1,0,1,0,1,0,1
20509,"SANTO DOMINGO DE MORELOS",0,1,0,1,0,1,0,1,0,1
20557,"UNION HIDALGO",0,1,0,1,0,1,0,1,0,1
20560,"VILLA DIAZ ORDAZ",0,1,0,1,0,1,0,1,0,1
20038,"VILLA HIDALGO YALALAG",0,1,0,1,0,1,0,1,0,1
20238,"HEROICO SAN MARTIN DE LOS CANSECOS",0,1,0,1,0,1,0,1,0,1
21180,"TLAHUAPAN",0,1,0,1,0,1,0,1,0,1
21080,"ATLEQUIZAYAN",0,1,0,1,0,1,0,1,0,1
21087,"JOLALPAN",1,0,0,0,1,0,1,0,2014,0
21088,"JONOTLA",0,1,0,1,0,1,0,1,0,1
21081,"IXCAMILPA DE GUERRERO",0,1,0,1,0,1,0,1,0,1
21083,"IXTACAMAXTITLAN",0,1,0,1,0,1,0,1,0,1
21197,"XICOTEPEC",0,1,0,1,0,1,0,1,0,1
21193,"TZICATLACOYAN",0,1,0,1,0,1,0,1,0,1
21192,"TUZAMAPAN DE GALEANA",0,1,0,1,0,1,0,1,0,1
21215,"ZONGOZOTLA",0,1,0,1,0,1,0,1,0,1
21191,"TULCINGO",0,1,0,1,0,1,0,1,0,1
21216,"ZOQUIAPAN",0,1,0,1,0,1,0,1,0,1
21199,"XIUTETELCO",0,1,0,1,0,1,0,1,0,1
21198,"XICOTLAN",0,1,0,1,0,1,0,1,0,1
21178,"TLACUILOTEPEC",0,1,0,1,0,1,0,1,0,1
21105,"OCOTEPEC",0,1,0,1,0,1,0,1,0,1
21132,"SAN MARTIN TEXMELUCAN",1,0,0,0,1,0,0,0,1986,0
21143,"SAN SALVADOR EL VERDE",0,1,0,1,0,1,0,1,0,1
21176,"TILAPA",0,1,0,1,0,1,0,1,0,1
21174,"TEZIUTLAN",0,1,0,1,0,1,0,1,0,1
21171,"TEPEYAHUALCO DE CUAUHTEMOC",0,1,0,1,0,1,0,1,0,1
21103,"NICOLAS BRAVO",0,1,0,1,0,1,0,1,0,1
21102,"NEALTICAN",0,1,0,1,0,1,0,1,0,1
21142,"SAN SALVADOR EL SECO",0,1,0,1,0,1,0,1,0,1
21101,"NAUZONTLA",0,1,0,1,0,1,0,1,0,1
21100,"NAUPAN",0,1,0,1,0,1,0,1,0,1
21099,"CANADA MORELOS",0,1,0,1,0,1,0,1,0,1
21098,"MOLCAXAC",0,1,0,1,0,1,0,1,0,1
21001,"ACAJETE",0,1,0,1,0,1,0,1,0,1
21182,"TLANEPANTLA",0,1,0,1,0,1,0,1,0,1
21201,"XOCHILTEPEC",0,1,0,1,0,1,0,1,0,1
21110,"PALMAR DE BRAVO",0,1,0,1,0,1,0,1,0,1
21109,"PAHUATLAN",0,1,0,1,0,1,0,1,0,1
21067,"GUADALUPE VICTORIA",1,0,0,0,0,0,1,0,1964,0
21147,"SANTA INES AHUATEMPAN",0,1,0,1,0,1,0,1,0,1
21204,"YAONAHUAC",0,1,0,1,0,1,0,1,0,1
21108,"ORIENTAL",0,1,0,1,0,1,0,1,0,1
21066,"GUADALUPE",3,0,0.0555555555555556,0,0.333333333333333,0,0.611111111111111,0,1987.66666666667,0
21167,"TEPETZINTLA",0,1,0,1,0,1,0,1,0,1
21166,"TEPEOJUMA",0,1,0,1,0,1,0,1,0,1
21065,"GENERAL FELIPE ANGELES",0,1,0,1,0,1,0,1,0,1
21181,"TLALTENANGO",0,1,0,1,0,1,0,1,0,1
21064,"FRANCISCO Z. MENA",0,1,0,1,0,1,0,1,0,1
21148,"SANTA ISABEL CHOLULA",0,1,0,1,0,1,0,1,0,1
21063,"ESPERANZA",0,1,0,1,0,1,0,1,0,1
21217,"ZOQUITLAN",0,1,0,1,0,1,0,1,0,1
21207,"ZACAPOAXTLA",0,1,0,1,0,1,0,1,0,1
21214,"ZINACATEPEC",0,1,0,1,0,1,0,1,0,1
21059,"CHINANTLA",0,1,0,1,0,1,0,1,0,1
21058,"CHILCHOTLA",0,1,0,1,0,1,0,1,0,1
21057,"HONEY",0,1,0,1,0,1,0,1,0,1
21056,"CHILA DE LA SAL",0,1,0,1,0,1,0,1,0,1
21107,"OLINTLA",0,1,0,1,0,1,0,1,0,1
21106,"OCOYUCAN",0,1,0,1,0,1,0,1,0,1
21055,"CHILA",0,1,0,1,0,1,0,1,0,1
21200,"XOCHIAPULCO",0,1,0,1,0,1,0,1,0,1
21051,"CHIETLA",1,0,0,0,1,0,0,0,1983,0
21050,"CHICHIQUILA",0,1,0,1,0,1,0,1,0,1
21096,"MAZAPILTEPEC DE JUAREZ",0,1,0,1,0,1,0,1,0,1
21095,"LA MAGDALENA TLATLAUQUITEPEC",0,1,0,1,0,1,0,1,0,1
21094,"LIBRES",0,1,0,1,0,1,0,1,0,1
21093,"LAFRAGUA",0,1,0,1,0,1,0,1,0,1
21092,"JUAN N. MENDEZ",0,1,0,1,0,1,0,1,0,1
21091,"JUAN GALINDO",0,1,0,1,0,1,0,1,0,1
21208,"ZACATLAN",0,1,0,1,0,1,0,1,0,1
21090,"JUAN C. BONILLA",0,1,0,1,0,1,0,1,0,1
21037,"COYOTEPEC",0,1,0,1,0,1,0,1,0,1
21035,"COXCATLAN",0,1,0,1,0,1,0,1,0,1
21034,"CORONANGO",0,1,0,1,0,1,0,1,0,1
21033,"COHUECAN",0,1,0,1,0,1,0,1,0,1
21032,"COHETZALA",0,1,0,1,0,1,0,1,0,1
21031,"COATZINGO",0,1,0,1,0,1,0,1,0,1
21030,"COATEPEC",0,1,0,1,0,1,0,1,0,1
21029,"CAXHUACAN",0,1,0,1,0,1,0,1,0,1
21028,"CAMOCUAUTLA",0,1,0,1,0,1,0,1,0,1
21020,"ATOYATEMPAN",0,1,0,1,0,1,0,1,0,1
21077,"HUEYTLALPAN",0,1,0,1,0,1,0,1,0,1
21074,"HUEJOTZINGO",1,0,1,0,1,0,0,0,1998,0
21022,"ATZITZIHUACAN",0,1,0,1,0,1,0,1,0,1
21025,"AYOTOXCO DE GUERRERO",0,1,0,1,0,1,0,1,0,1
21177,"TLACOTEPEC DE BENITO JUAREZ",0,1,0,1,0,1,0,1,0,1
21075,"HUEYAPAN",0,1,0,1,0,1,0,1,0,1
21078,"HUITZILAN DE SERDAN",0,1,0,1,0,1,0,1,0,1
21079,"HUITZILTEPEC",0,1,0,1,0,1,0,1,0,1
21187,"TLAXCO",0,1,0,1,0,1,0,1,0,1
21188,"TOCHIMILCO",1,0,1,0,0,0,0,0,1951,0
21189,"TOCHTEPEC",0,1,0,1,0,1,0,1,0,1
21190,"TOTOLTEPEC DE GUERRERO",0,1,0,1,0,1,0,1,0,1
21194,"VENUSTIANO CARRANZA",1,0,0,0,0,0,0,0,2006,0
21184,"TLAPACOYA",0,1,0,1,0,1,0,1,0,1
21185,"TLAPANALA",0,1,0,1,0,1,0,1,0,1
21082,"IXCAQUIXTLA",0,1,0,1,0,1,0,1,0,1
21085,"IZUCAR DE MATAMOROS",1,0,0,0,1,0,0,0,1983,0
21104,"NOPALUCAN",0,1,0,1,0,1,0,1,0,1
21122,"SAN FELIPE TEOTLALCINGO",0,1,0,1,0,1,0,1,0,1
21123,"SAN FELIPE TEPATLAN",0,1,0,1,0,1,0,1,0,1
21012,"ALJOJUCA",0,1,0,1,0,1,0,1,0,1
21013,"ALTEPEXI",0,1,0,1,0,1,0,1,0,1
21007,"AHUATLAN",0,1,0,1,0,1,0,1,0,1
21011,"ALBINO ZERTUCHE",0,1,0,1,0,1,0,1,0,1
21018,"ATEXCAL",0,1,0,1,0,1,0,1,0,1
21054,"CHIGNAUTLA",0,1,0,1,0,1,0,1,0,1
21127,"SAN JERONIMO XAYACATLAN",0,1,0,1,0,1,0,1,0,1
21129,"SAN JOSE MIAHUATLAN",0,1,0,1,0,1,0,1,0,1
21130,"SAN JUAN ATENCO",0,1,0,1,0,1,0,1,0,1
21213,"ZIHUATEUTLA",0,1,0,1,0,1,0,1,0,1
21124,"SAN GABRIEL CHILAC",0,1,0,1,0,1,0,1,0,1
21169,"TEPEXI DE RODRIGUEZ",0,1,0,1,0,1,0,1,0,1
21159,"TEOPANTLAN",0,1,0,1,0,1,0,1,0,1
21156,"TEHUACAN",0,1,0,1,0,1,0,1,0,1
21155,"TECOMATLAN",1,0,0,0,1,0,1,0,1991,0
21154,"TECAMACHALCO",0,1,0,1,0,1,0,1,0,1
21172,"TETELA DE OCAMPO",0,1,0,1,0,1,0,1,0,1
21179,"TLACHICHUCA",0,1,0,1,0,1,0,1,0,1
21153,"TECALI DE HERRERA",0,1,0,1,0,1,0,1,0,1
21151,"SANTO TOMAS HUEYOTLIPAN",0,1,0,1,0,1,0,1,0,1
21121,"SAN DIEGO LA MESA TOCHIMILTZINGO",0,1,0,1,0,1,0,1,0,1
21202,"XOCHITLAN DE VICENTE SUAREZ",0,1,0,1,0,1,0,1,0,1
21203,"XOCHITLAN TODOS SANTOS",0,1,0,1,0,1,0,1,0,1
21073,"HUEHUETLAN EL CHICO",0,1,0,1,0,1,0,1,0,1
21097,"MIXTLA",0,1,0,1,0,1,0,1,0,1
21036,"COYOMEAPAN",0,1,0,1,0,1,0,1,0,1
21044,"CUYOACO",0,1,0,1,0,1,0,1,0,1
21060,"DOMINGO ARENAS",0,1,0,1,0,1,0,1,0,1
21061,"ELOXOCHITLAN",0,1,0,1,0,1,0,1,0,1
21062,"EPATLAN",0,1,0,1,0,1,0,1,0,1
21068,"HERMENEGILDO GALEANA",0,1,0,1,0,1,0,1,0,1
21072,"HUEHUETLA",0,1,0,1,0,1,0,1,0,1
21160,"TEOTLALCO",0,1,0,1,0,1,0,1,0,1
21161,"TEPANCO DE LOPEZ",0,1,0,1,0,1,0,1,0,1
21024,"AXUTLA",1,0,0,0,1,0,1,0,1971,0
21186,"TLATLAUQUITEPEC",0,1,0,1,0,1,0,1,0,1
21170,"TEPEYAHUALCO",0,1,0,1,0,1,0,1,0,1
21196,"XAYACATLAN DE BRAVO",0,1,0,1,0,1,0,1,0,1
21117,"RAFAEL LARA GRAJALES",0,1,0,1,0,1,0,1,0,1
21017,"ATEMPAN",0,1,0,1,0,1,0,1,0,1
21019,"ATLIXCO",1,0,1,0,1,0,1,0,1986,0
21173,"TETELES DE AVILA CASTILLO",0,1,0,1,0,1,0,1,0,1
21175,"TIANGUISMANALCO",0,1,0,1,0,1,0,1,0,1
21052,"CHIGMECATITLAN",0,1,0,1,0,1,0,1,0,1
21069,"HUAQUECHULA",0,1,0,1,0,1,0,1,0,1
21168,"TEPEXCO",0,1,0,1,0,1,0,1,0,1
21157,"TEHUITZINGO",0,1,0,1,0,1,0,1,0,1
21162,"TEPANGO DE RODRIGUEZ",0,1,0,1,0,1,0,1,0,1
21209,"ZAPOTITLAN",0,1,0,1,0,1,0,1,0,1
21118,"LOS REYES DE JUAREZ",0,1,0,1,0,1,0,1,0,1
21119,"SAN ANDRES CHOLULA",0,1,0,1,0,1,0,1,0,1
21120,"SAN ANTONIO CANADA",0,1,0,1,0,1,0,1,0,1
21125,"SAN GREGORIO ATZOMPA",0,1,0,1,0,1,0,1,0,1
21126,"SAN JERONIMO TECUANIPAN",0,1,0,1,0,1,0,1,0,1
21128,"SAN JOSE CHIAPA",0,1,0,1,0,1,0,1,0,1
21158,"TENAMPULCO",0,1,0,1,0,1,0,1,0,1
21053,"CHIGNAHUAPAN",0,1,0,1,0,1,0,1,0,1
21002,"ACATENO",0,1,0,1,0,1,0,1,0,1
21003,"ACATLAN",0,1,0,1,0,1,0,1,0,1
21004,"ACATZINGO",0,1,0,1,0,1,0,1,0,1
21005,"ACTEOPAN",0,1,0,1,0,1,0,1,0,1
21006,"AHUACATLAN",0,1,0,1,0,1,0,1,0,1
21008,"AHUAZOTEPEC",0,1,0,1,0,1,0,1,0,1
21133,"SAN MARTIN TOTOLTEPEC",0,1,0,1,0,1,0,1,0,1
21134,"SAN MATIAS TLALANCALECA",0,1,0,1,0,1,0,1,0,1
21135,"SAN MIGUEL IXITLAN",0,1,0,1,0,1,0,1,0,1
21137,"SAN NICOLAS BUENOS AIRES",0,1,0,1,0,1,0,1,0,1
21138,"SAN NICOLAS DE LOS RANCHOS",0,1,0,1,0,1,0,1,0,1
21139,"SAN PABLO ANICANO",0,1,0,1,0,1,0,1,0,1
21140,"SAN PEDRO CHOLULA",0,1,0,1,0,1,0,1,0,1
21141,"SAN PEDRO YELOIXTLAHUACA",0,1,0,1,0,1,0,1,0,1
21205,"YEHUALTEPEC",0,1,0,1,0,1,0,1,0,1
21023,"ATZITZINTLA",0,1,0,1,0,1,0,1,0,1
21116,"QUIMIXTLAN",0,1,0,1,0,1,0,1,0,1
21115,"QUECHOLAC",0,1,0,1,0,1,0,1,0,1
21114,"PUEBLA",1,0,0,0,1,0,0,0,2016,0
21144,"SAN SALVADOR HUIXCOLOTLA",0,1,0,1,0,1,0,1,0,1
21145,"SAN SEBASTIAN TLACOTEPEC",0,1,0,1,0,1,0,1,0,1
21146,"SANTA CATARINA TLALTEMPAN",0,1,0,1,0,1,0,1,0,1
21149,"SANTIAGO MIAHUATLAN",0,1,0,1,0,1,0,1,0,1
21150,"HUEHUETLAN EL GRANDE",0,1,0,1,0,1,0,1,0,1
21010,"AJALPAN",0,1,0,1,0,1,0,1,0,1
21014,"AMIXTLAN",0,1,0,1,0,1,0,1,0,1
21015,"AMOZOC",1,0,0,0,1,0,0,0,1983,0
21016,"AQUIXTLA",0,1,0,1,0,1,0,1,0,1
21021,"ATZALA",0,1,0,1,0,1,0,1,0,1
21026,"CALPAN",0,1,0,1,0,1,0,1,0,1
21027,"CALTEPEC",0,1,0,1,0,1,0,1,0,1
21165,"TEPEMAXALCO",0,1,0,1,0,1,0,1,0,1
21152,"SOLTEPEC",0,1,0,1,0,1,0,1,0,1
21206,"ZACAPALA",0,1,0,1,0,1,0,1,0,1
21211,"ZARAGOZA",0,1,0,1,0,1,0,1,0,1
21212,"ZAUTLA",0,1,0,1,0,1,0,1,0,1
21163,"TEPATLAXCO DE HIDALGO",0,1,0,1,0,1,0,1,0,1
21049,"CHICONCUAUTLA",0,1,0,1,0,1,0,1,0,1
21048,"CHIAUTZINGO",0,1,0,1,0,1,0,1,0,1
21047,"CHIAUTLA",0,1,0,1,0,1,0,1,0,1
21195,"VICENTE GUERRERO",0,1,0,1,0,1,0,1,0,1
21164,"TEPEACA",0,1,0,1,0,1,0,1,0,1
21046,"CHAPULCO",0,1,0,1,0,1,0,1,0,1
21210,"ZAPOTITLAN DE MENDEZ",0,1,0,1,0,1,0,1,0,1
21136,"SAN MIGUEL XOXTLA",0,1,0,1,0,1,0,1,0,1
21045,"CHALCHICOMULA DE SESMA",0,1,0,1,0,1,0,1,0,1
21043,"CUETZALAN DEL PROGRESO",0,1,0,1,0,1,0,1,0,1
21084,"IXTEPEC",0,1,0,1,0,1,0,1,0,1
21086,"JALPAN",0,1,0,1,0,1,0,1,0,1
21042,"CUAYUCA DE ANDRADE",0,1,0,1,0,1,0,1,0,1
21113,"PIAXTLA",0,1,0,1,0,1,0,1,0,1
21131,"SAN JUAN ATZOMPA",0,1,0,1,0,1,0,1,0,1
21089,"JOPALA",0,1,0,1,0,1,0,1,0,1
21041,"CUAUTLANCINGO",0,1,0,1,0,1,0,1,0,1
21040,"CUAUTINCHAN",0,1,0,1,0,1,0,1,0,1
21039,"CUAUTEMPAN",0,1,0,1,0,1,0,1,0,1
21038,"CUAPIAXTLA DE MADERO",0,1,0,1,0,1,0,1,0,1
21112,"PETLALCINGO",0,1,0,1,0,1,0,1,0,1
21009,"AHUEHUETITLA",0,1,0,1,0,1,0,1,0,1
21076,"HUEYTAMALCO",0,1,0,1,0,1,0,1,0,1
21183,"TLAOLA",0,1,0,1,0,1,0,1,0,1
21071,"HUAUCHINANGO",0,1,0,1,0,1,0,1,0,1
21070,"HUATLATLAUCA",0,1,0,1,0,1,0,1,0,1
21111,"PANTEPEC",0,1,0,1,0,1,0,1,0,1
