"CVEGEO","NOMGEO","IM_2020","no_IM_2020","IE","no_IE","TCVCU","no_TCVCU","ICE","no_ICE"
"10030","San Pedro del Gallo",55.7312859224862,0,0.0587179308141142,0,128,0,10.187578626328,0
"10023","Pueblo Nuevo",51.5504064424081,0,1.25525424331787,0,93,0,10.9738408081894,0
"10025","San Bernardo",55.0338068365764,0,0.0496641287267685,0,148,0,9.80594355323766,0
"10032","Santiago Papasquiaro",56.4002460342517,0,1.44280353541341,0,94,0,12.2245051726369,0
"10027","San Juan de Guadalupe",52.2075436392665,0,0.165326693303815,0,139,0,9.57623963487963,0
"10007","Gómez Palacio",59.2730388873649,0,6.63056399649123,0,4,0,19.1554338986246,0
"10015","Nazas",55.8717551228194,0,0.194188044916004,0,76,0,11.019619590485,0
"10035","Tepehuanes",54.1944274563485,0,0.434239736060967,0,156,0,9.90088826410284,0
"10022","Poanas",57.3596245514937,0,0.541104210569474,0,54,0,11.9849001005028,0
"10028","San Juan del Río",56.5545756981802,0,0.225844558192813,0,76,0,11.2129604835633,0
"10017","Ocampo",55.5609313837748,0,0.295774755478327,0,76,0,11.1356794851305,0
"10001","Canatlán",56.6960494329267,0,0.702614520230988,0,48,0,12.1044032337903,0
"10005","Durango",59.5910145755833,0,18.0156395845805,0,3,0,30.6721248381936,0
"10037","Topia",51.8223254394095,0,0.132434674378493,0,253,0,7.90918628885074,0
"10033","Súchil",53.5585706988264,0,0.228195255934693,0,75,0,10.6204981913424,0
"10036","Tlahualilo",57.0767291965583,0,0.414586970713832,0,46,0,11.9160936201294,0
"10012","Lerdo",58.8038790671402,0,2.42656141595367,0,11,0,14.7861264439958,0
"10014","Mezquital",28.2229952282718,0,0.32979757466629,0,278,0,3.10092370709709,0
"10026","San Dimas",54.9460377012624,0,0.343562623447004,0,217,0,9.26498609026743,0
"10019","Otáez",50.5858068355353,0,0.0767041042452539,0,315,0,6.73491028296631,0
"10034","Tamazula",47.0905774506537,0,0.324347283966445,0,208,0,7.56949301349742,0
"10013","Mapimí",56.7490494471011,0,0.740729171903524,0,41,0,12.2094207971273,0
"10016","Nombre de Dios",56.885686159889,0,0.293954801409236,0,44,0,11.7556323979638,0
"10018","El Oro",57.9369748090193,0,0.380952975122688,0,164,0,10.6110547021958,0
"10020","Pánuco de Coronado",57.3430224858356,0,0.338216289127584,0,52,0,11.8068960179596,0
"10002","Canelas",50.8021460659875,0,0.130838652226375,0,240,0,7.77179055710976,0
"10039","Nuevo Ideal",57.3614835396817,0,0.651203749055003,0,62,0,11.9639245004958,0
"10021","Peñón Blanco",56.7246617952508,0,0.221228913461695,0,76,0,11.2511586875732,0
"10003","Coneto de Comonfort",55.3986423304642,0,0.0816292669282972,0,113,0,10.338876699372,0
"10024","Rodeo",56.9146939292816,0,0.36398674482892,0,117,0,10.918680238776,0
"10004","Cuencamé",56.9816697852868,0,0.653533762696115,0,59,0,11.9899162696033,0
"11019","Jerécuaro",53.9809899283802,0,0.198543583832706,0,41,0,11.0959447636317,0
"11020","León",59.0793372109962,0,11.601073138311,0,2,0,24.1539395750082,0
"11021","Moroleón",58.3975353685313,0,0.675467755988282,0,21,0,12.7638749405357,0
"11023","Pénjamo",55.2419593139735,0,0.890800076366297,0,27,0,12.2032898483504,0
"11038","Tarandacuao",56.6384969619746,0,0.232587588574226,0,43,0,11.6499255715871,0
"11039","Tarimoro",56.1138010965813,0,0.196492397691648,0,21,0,11.7850612135112,0
"11040","Tierra Blanca",52.5499917148746,0,0.0612864199377707,0,55,0,10.4877695100856,0
"11041","Uriangato",57.7259982373562,0,0.570470987264621,0,20,0,12.4875073880683,0
"11002","Acámbaro",56.9612217570423,0,1.00432888060662,0,30,0,12.673360578668,0
"11012","Cuerámaro",56.2000969935609,0,0.251446877822901,0,29,0,11.7428929133051,0
"11013","Doctor Mora",55.5459682282103,0,0.140430515640894,0,41,0,11.3760337773703,0
"11014","Dolores Hidalgo Cuna de la Independencia Nacional",55.0125571352096,0,0.897963339904476,0,39,0,12.0259958605308,0
"11022","Ocampo",54.7694574195741,0,0.250817007419088,0,51,0,11.1702558881778,0
"11024","Pueblo Nuevo",55.7310473337048,0,0.116679711143711,0,18,0,11.6615917155319,0
"11030","San Felipe",53.9971522493502,0,0.546866121911794,0,43,0,11.4354482776707,0
"11036","Santiago Maravatío",55.6898140782752,0,0.0636863250987964,0,32,0,11.440856903827,0
"11007","Celaya",58.8389938098381,0,4.21684901333517,0,4,0,16.6718659990185,0
"11027","Salamanca",58.3158092065983,0,1.70593257831533,0,6,0,14.0306741433584,0
"11035","Santa Cruz de Juventino Rosas",56.1745084950172,0,0.485604723659161,0,14,0,12.1702271823551,0
"11011","Cortazar",57.5912510275716,0,0.569497808823106,0,10,0,12.6316708447294,0
"11031","San Francisco del Rincón",57.6617426611668,0,1.10403644371816,0,20,0,13.0347285146867,0
"11025","Purísima del Rincón",57.4725524094044,0,0.325787987415557,0,19,0,12.1950200205648,0
"11026","Romita",56.0025333976943,0,0.314893957407038,0,29,0,11.7744135338808,0
"11028","Salvatierra",56.6436237406066,0,0.691944959325869,0,21,0,12.3977023954772,0
"11029","San Diego de la Unión",53.4163093212806,0,0.154054464099956,0,52,0,10.7361937211971,0
"11032","San José Iturbide",57.2411850613912,0,0.642648808507331,0,26,0,12.4826613908181,0
"11033","San Luis de la Paz",55.0984879479621,0,0.881456449434511,0,37,0,12.1064465955683,0
"11034","Santa Catarina",53.463378937803,0,0.0419974521169346,0,79,0,10.4072281505778,0
"11037","Silao de la Victoria",56.9524941709445,0,1.15478899055179,0,20,0,13.0056423565215,0
"11042","Valle de Santiago",56.2909819677847,0,1.02064875923515,0,16,0,12.6937398360581,0
"11043","Victoria",53.004785386498,0,0.0889473469751784,0,72,0,10.4694518052602,0
"11045","Xichú",51.4984381356938,0,0.0588273421599394,0,155,0,9.12985253340527,0
"11044","Villagrán",57.7476757905276,0,0.412837870501277,0,9,0,12.5562769434948,0
"11046","Yuriria",55.54535694064,0,0.35715757257741,0,28,0,11.7094005821553,0
"11001","Abasolo",55.5402606919792,0,0.503007204788706,0,20,0,11.9565436578109,0
"11003","San Miguel de Allende",56.201217751103,0,1.28090901022831,0,29,0,12.8744080120586,0
"11004","Apaseo el Alto",56.7235853688555,0,0.396240653166285,0,14,0,12.2375022174968,0
"11005","Apaseo el Grande",57.409175625332,0,0.427047500152857,0,12,0,12.451754285044,0
"11006","Atarjea",49.6157618202359,0,0.0206346727491013,0,178,0,8.62996543253059,0
"11008","Manuel Doblado",55.7576546289023,0,0.258541188551681,0,43,0,11.4973794908339,0
"11009","Comonfort",54.1045646023985,0,0.490915232348535,0,24,0,11.676950341643,0
"11010","Coroneo",55.4795869955235,0,0.115481326799415,0,43,0,11.3003545267177,0
"11015","Guanajuato",58.5616972804428,0,1.99391240370498,0,26,0,14.1980888002122,0
"11016","Huanímaro",56.1618594066586,0,0.134426731254494,0,29,0,11.6076741927468,0
"11017","Irapuato",58.7609194025885,0,3.86005579148337,0,4,0,16.3105314831732,0
"11018","Jaral del Progreso",56.9345416463024,0,0.282738646621793,0,20,0,12.066110780989,0
"12033","Huamuxtitlán",53.6505222551009,0,0.185639502036111,0,116,0,10.0412307437382,0
"12031","General Canuto A. Neri",48.0118326224054,0,0.062559914377317,0,97,0,8.95869219828384,0
"12083","Ñuu Savi",0,1,0,1,0,1,0,1
"12082","Las Vigas",0,1,0,1,0,1,0,1
"12073","Zirándaro",49.271698445831,0,0.15761925364704,0,146,0,8.69765748812953,0
"12065","Tlalixtaquilla de Maldonado",48.2294089607467,0,0.0351791875608769,0,137,0,8.65938919151567,0
"12047","Pedro Ascencio Alquisiras",42.996757331168,0,0.0292481376890681,0,90,0,7.93294075467077,0
"12054","San Miguel Totolapan",43.5195868494238,0,0.135986867688636,0,189,0,6.91190736973036,0
"12053","San Marcos",49.7522681067576,0,0.54850232184298,0,60,0,10.3659493382177,0
"12066","Tlapa de Comonfort",51.9549092132451,0,1.17894538549483,0,104,0,10.8699324609207,0
"12048","Petatlán",54.4120445052535,0,0.667853829020294,0,96,0,10.9329168517046,0
"12007","Arcelia",53.7957024788327,0,0.720529593124605,0,95,0,10.9211515197644,0
"12012","Ayutla de los Libres",45.9408493832503,0,0.481066416630545,0,108,0,8.70842534985826,0
"12006","Apaxtla",52.2489378040438,0,0.161047082757886,0,87,0,10.1615022757714,0
"12010","Atlixtac",44.3202127135831,0,0.0637520020557073,0,128,0,7.7861386006879,0
"12011","Atoyac de Álvarez",53.5449486798105,0,0.734639264749283,0,89,0,10.8815391849955,0
"12032","General Heliodoro Castillo",45.6698752615873,0,0.258753333070421,0,196,0,7.31260884046821,0
"12028","Chilapa de Álvarez",47.4357642894414,0,1.00053965717049,0,55,0,10.3433925143479,0
"12029","Chilpancingo de los Bravo",56.4592257608969,0,4.06315236930865,0,10,0,15.987712504544,0
"12004","Alcozauca de Guerrero",44.2220999658423,0,0.0857838097332929,0,169,0,7.23574316534294,0
"12068","La Unión de Isidoro Montes de Oca",52.0026121875048,0,0.181948868891392,0,76,0,10.2540103460622,0
"12039","Juan R. Escudero",53.5118846330154,0,0.319243970597305,0,50,0,10.9789789243048,0
"12038","Zihuatanejo de Azueta",56.748029274377,0,2.4587864847208,0,76,0,13.5805909398939,0
"12043","Metlatónoc",42.351004192881,0,0.0653993263603046,0,192,0,6.52746041796565,0
"12030","Florencio Villarreal",51.5955507312618,0,0.3387475279306,0,70,0,10.42470100471,0
"12064","Tlalchapa",52.4707007156309,0,0.131495068794059,0,101,0,9.99346803025049,0
"12067","Tlapehuala",52.5353641127522,0,0.322799408155927,0,94,0,10.3085089879502,0
"12001","Acapulco de Juárez",56.4365962739593,0,11.0419253993816,0,7,0,22.9472097834794,0
"12019","Copalillo",40.4725102368328,0,0.0473125956718794,0,107,0,7.59853942272544,0
"12045","Olinalá",43.860879970178,0,0.220985154670202,0,134,0,8.08226332387917,0
"12008","Atenango del Río",49.298446956923,0,0.0489163323686447,0,78,0,9.57299220298695,0
"12009","Atlamajalcingo del Monte",42.5238805337985,0,0.0322722188156372,0,171,0,6.76645253857075,0
"12046","Ometepec",50.4400899870696,0,0.919938402426324,0,82,0,10.6277870395949,0
"12036","Igualapa",48.7133160121417,0,0.0494978936646314,0,99,0,9.11874741510657,0
"12044","Mochitlán",53.0826918075022,0,0.0732396189532942,0,39,0,10.7165591002171,0
"12042","Mártir de Cuilapan",48.5815374007268,0,0.111752982019172,0,65,0,9.54640658913527,0
"12040","Leonardo Bravo",51.1519552152027,0,0.239475863941094,0,83,0,9.8546497744983,0
"12076","Acatepec",42.3290468222848,0,0.11036009856674,0,167,0,6.7458167974675,0
"12075","Eduardo Neri",53.0690125736696,0,0.565307645363575,0,35,0,11.3701528320169,0
"12074","Zitlala",47.115809033987,0,0.0662545691044778,0,60,0,9.34485726239134,0
"12072","Zapotitlán Tablas",45.4486528432519,0,0.0524842100993794,0,137,0,7.77909589342096,0
"12071","Xochistlahuaca",44.9632422882057,0,0.205503337004493,0,122,0,8.12194208362363,0
"12070","Xochihuehuetlán",51.7109989395778,0,0.0767364235722931,0,120,0,9.48912221095141,0
"12069","Xalpatláhuac",42.7092379669983,0,0.0310639218395048,0,133,0,7.71345806672957,0
"12052","San Luis Acatlán",43.0320666710239,0,0.387981074946043,0,133,0,7.71811388208085,0
"12041","Malinaltepec",45.3324507124554,0,0.0497372382694493,0,163,0,7.46284872730075,0
"12062","Tlacoachistlahuaca",42.9498142939214,0,0.0915309068997907,0,137,0,7.3778523647357,0
"12023","Cuajinicuilapa",51.7467112006845,0,0.473141474512604,0,93,0,10.2528923381956,0
"12013","Azoyú",49.8393979076159,0,0.120060672184086,0,93,0,9.60749816672819,0
"12024","Cualác",50.1261389887712,0,0.0522773195156487,0,129,0,9.03325994302865,0
"12027","Cutzamala de Pinzón",50.5348241107247,0,0.199000413553579,0,97,0,9.66276908085732,0
"12037","Ixcateopan de Cuauhtémoc",52.1177767047208,0,0.183384590119503,0,65,0,10.3296259245752,0
"12055","Taxco de Alarcón",54.4861630706619,0,1.32807612184422,0,31,0,12.4569530644582,0
"12025","Cuautepec",47.3225577892906,0,0.0490820229087665,0,87,0,8.96278349214158,0
"12026","Cuetzala del Progreso",45.8130475564146,0,0.0236473310681128,0,63,0,9.27328178243147,0
"12059","Tepecoacuilco de Trujano",50.4575567817469,0,0.182600867674553,0,40,0,10.3764412764186,0
"12077","Marquelia",52.3105065634206,0,0.18679229623478,0,80,0,10.2870991799511,0
"12078","Cochoapa el Grande",32.2054405826744,0,0.03825960150882,0,206,0,4.26394133040114,0
"12061","Tixtla de Guerrero",52.095926363026,0,0.462268200675808,0,30,0,11.2970224473191,0
"12018","Copala",52.0269598671923,0,0.126760438435689,0,74,0,10.1661413894221,0
"12056","Tecoanapa",48.73583770698,0,0.196022709921555,0,96,0,9.20259599269652,0
"12003","Ajuchitlán del Progreso",48.200120627665,0,0.326958672553231,0,117,0,9.01420830443763,0
"12002","Ahuacuotzingo",45.2767029499794,0,0.0753940558030264,0,130,0,7.98391612275215,0
"12035","Iguala de la Independencia",55.7895844043228,0,2.79269322143927,0,3,0,14.6694008406365,0
"12016","Coahuayutla de José María Izazaga",43.0943701858677,0,0.123840191139629,0,173,0,7.02754354322931,0
"12017","Cocula",52.7122284399439,0,0.154892654186526,0,50,0,10.6391097662514,0
"12020","Copanatoyac",42.2605597061693,0,0.0469994912474308,0,133,0,7.20463070514841,0
"12057","Técpan de Galeana",53.3607669708077,0,0.913949926271751,0,96,0,10.9671291491131,0
"12021","Coyuca de Benítez",52.2596397043313,0,0.596292525129231,0,55,0,10.9438832264091,0
"12022","Coyuca de Catalán",49.1333331474592,0,0.343446223825415,0,119,0,9.25760034881097,0
"12060","Tetipac",51.6791406842709,0,0.0543735462230299,0,63,0,10.1068483753496,0
"12063","Tlacoapa",43.2358146617746,0,0.0397091405112996,0,190,0,6.66016920058663,0
"12058","Teloloapan",51.8347732008869,0,0.62809561526946,0,50,0,11.0207216468503,0
"12051","Quechultenango",49.32904025856,0,0.272258793757831,0,81,0,9.58222043213271,0
"12050","Pungarabato",55.5566947257302,0,1.15737909070187,0,84,0,11.8546884449773,0
"12081","Iliatenco",46.8394099050317,0,0.04513150440265,0,170,0,7.69791954494727,0
"12080","Juchitán",48.4807047866643,0,0.0879932776073065,0,80,0,9.40699996681048,0
"12005","Alpoyeca",52.8246988915791,0,0.0872972319003949,0,109,0,9.88229350501479,0
"12014","Benito Juárez",55.3964710554366,0,0.206408860538504,0,75,0,10.9855488801384,0
"12015","Buenavista de Cuéllar",55.9209097976551,0,0.136719425513908,0,33,0,11.5293751358604,0
"12049","Pilcaya",54.2025780406098,0,0.200405499296644,0,55,0,10.9314965217398,0
"12079","José Joaquín de Herrera",40.1205824124184,0,0.0503277455225735,0,100,0,7.19659596750578,0
"12034","Huitzuco de los Figueroa",51.2365191744536,0,0.536128933637914,0,42,0,10.9944081124495,0
"12085","San Nicolás",0,1,0,1,0,1,0,1
"12084","Santa Cruz del Rincón",0,1,0,1,0,1,0,1
"13004","Agua Blanca de Iturbide",53.4299811637465,0,0.13046230178841,0,62,0,10.6562729635883,0
"13010","Atitalaquia",59.1898792480148,0,0.429816633832918,0,31,0,12.6479192322247,0
"13081","Zacualtipán de Ángeles",56.5403864793947,0,0.530132332534309,0,55,0,11.7758165880324,0
"13034","Lolotla",52.3812068237934,0,0.0376630094631359,0,120,0,9.71157825692852,0
"13080","Yahualica",48.8626706488855,0,0.0702321535241754,0,127,0,9.0139818889841,0
"13079","Xochicoatlán",54.7350140076077,0,0.0363290698589022,0,126,0,10.0601852376693,0
"13041","Mixquiahuala de Juárez",57.9806274191608,0,0.78507224482852,0,33,0,12.6796580466389,0
"13032","Jaltocán",53.3225471763921,0,0.0779467276002286,0,80,0,10.3997567772464,0
"13019","Chilcuautla",54.8618890064786,0,0.0933755730588187,0,45,0,11.1559073370031,0
"13082","Zapotlán de Juárez",57.8572152914156,0,0.296953146902159,0,19,0,12.3284061914985,0
"13050","Progreso de Obregón",58.4050711710475,0,0.479151548478877,0,33,0,12.4756478332061,0
"13083","Zempoala",58.5100221301433,0,0.395718339412818,0,20,0,12.6297556458366,0
"13018","Chapulhuacán",53.1936148046156,0,0.147664003302221,0,136,0,9.70959909685168,0
"13035","Metepec",54.9242779150512,0,0.0740755000549625,0,34,0,11.239895943748,0
"13036","San Agustín Metzquititlán",55.2252338641373,0,0.0792575874537155,0,67,0,10.8914570616173,0
"13037","Metztitlán",52.9106964158457,0,0.182389314671339,0,83,0,10.3593906890479,0
"13020","Eloxochitlán",54.4948652303664,0,0.031643249358111,0,138,0,9.84678853568807,0
"13022","Epazoyucan",56.3274528646033,0,0.0520893129280737,0,18,0,11.7971028827434,0
"13023","Francisco I. Madero",57.8573744796732,0,0.520176059610776,0,32,0,12.4265161296261,0
"13052","San Agustín Tlaxiaca",56.7557695444204,0,0.362076366602034,0,23,0,12.1512841613651,0
"13024","Huasca de Ocampo",54.6416434661284,0,0.131157938741992,0,37,0,11.1973547860909,0
"13009","El Arenal",55.6060620630837,0,0.0739630654267275,0,20,0,11.6301032818865,0
"13038","Mineral del Chico",53.8717747931378,0,0.185377359308244,0,37,0,11.1795408359485,0
"13071","Tlahuiltepa",51.2630569211976,0,0.0492187475547083,0,209,0,8.3924480742077,0
"13064","Tepetitlán",55.7767683218919,0,0.045045775479976,0,51,0,11.2041224384017,0
"13053","San Bartolo Tutotepec",48.6917271382493,0,0.145286708647223,0,112,0,9.10144133068795,0
"13008","Apan",57.7474115064364,0,0.685845047439679,0,25,0,12.6279863129291,0
"13007","Almoloya",56.2583067597882,0,0.109289312014226,0,36,0,11.5615978376924,0
"13068","Tianguistengo",50.1799333412537,0,0.0985296339873063,0,130,0,9.1848346095333,0
"13069","Tizayuca",59.4173310959409,0,1.91843712015411,0,10,0,14.4193889944044,0
"13076","Tula de Allende",58.4276960546106,0,2.40641414245185,0,30,0,14.468664731912,0
"13078","Xochiatipan",48.693750132664,0,0.0437574563954578,0,124,0,8.84857242783849,0
"13074","Tlaxcoapan",58.3417799660763,0,0.57166517048417,0,34,0,12.5035525617275,0
"13051","Mineral de la Reforma",59.8923618649699,0,2.02357690789271,0,10,0,14.7148341568679,0
"13030","Ixmiquilpan",56.5373323275692,0,1.84101421704411,0,34,0,13.4039258019518,0
"13031","Jacala de Ledezma",53.9656350750003,0,0.223794560434724,0,192,0,9.36376082920426,0
"13029","Huichapan",56.0543571778057,0,0.676942564356924,0,41,0,12.0252045692885,0
"13070","Tlahuelilpan",57.5885857984551,0,0.397680065854041,0,37,0,12.1409442477582,0
"13025","Huautla",50.7155578441141,0,0.138004667558809,0,102,0,9.87700658183585,0
"13054","San Salvador",56.4194329487375,0,0.256045738005161,0,27,0,11.882316710335,0
"13055","Santiago de Anaya",55.4493166716119,0,0.0933786025313154,0,33,0,11.4105478893839,0
"13006","Alfajayucan",54.2353758181073,0,0.139693440247707,0,56,0,10.9135603588117,0
"13048","Pachuca de Soto",59.9239208918057,0,7.54458273525549,0,1,0,20.3355613436575,0
"13026","Huazalingo",52.3888573389123,0,0.0715669850605824,0,112,0,9.72401459730569,0
"13027","Huehuetla",48.8437651288761,0,0.163033087884025,0,111,0,9.27817679462297,0
"13028","Huejutla de Reyes",53.658295429392,0,1.33827806568951,0,73,0,11.8389607040899,0
"13043","Nicolás Flores",53.6354238240691,0,0.049473485189165,0,131,0,9.78433284901503,0
"13065","Tetepango",58.1302303404046,0,0.125158322418689,0,42,0,11.9257486141752,0
"13063","Tepeji del Río de Ocampo",57.3885068059967,0,0.865671998500894,0,20,0,12.7978972751542,0
"13033","Juárez Hidalgo",54.5171478419509,0,0.029360519934476,0,164,0,9.53963080294769,0
"13013","Atotonilco de Tula",59.0628086224216,0,0.650107409037416,0,24,0,12.9513012388126,0
"13014","Calnali",52.8849880758851,0,0.137885213504438,0,146,0,9.49282629000467,0
"13015","Cardonal",54.743631621877,0,0.0688402386700138,0,65,0,10.8687737090115,0
"13016","Cuautepec de Hinojosa",54.9794018094685,0,0.552073492797441,0,21,0,11.8805101956253,0
"13021","Emiliano Zapata",58.1525533355708,0,0.158212633413709,0,24,0,12.2001147366138,0
"13005","Ajacuba",57.0553962398985,0,0.263289172743483,0,45,0,11.8001782067519,0
"13017","Chapantongo",53.4654740381378,0,0.0943024333209564,0,61,0,10.6108661698375,0
"13066","Villa de Tezontepec",57.7164410401393,0,0.166284927497773,0,26,0,12.0524431969478,0
"13067","Tezontepec de Aldama",57.0545075052865,0,0.682753800658169,0,42,0,12.2453201613585,0
"13044","Nopala de Villagrán",54.1033824954232,0,0.154042115296756,0,37,0,11.1433942468721,0
"13045","Omitlán de Juárez",55.3892166322047,0,0.034115613216477,0,31,0,11.3748817247949,0
"13046","San Felipe Orizatlán",52.8044712447808,0,0.375182348529751,0,83,0,10.5201317234223,0
"13039","Mineral del Monte",57.2927515539903,0,0.40698519259409,0,17,0,12.3928525754793,0
"13047","Pacula",50.1399144054841,0,0.0354475646376071,0,146,0,8.96696886041311,0
