clave_ent,entidad,CVEGEO,municipio,homicidio_doloso_prom_diario,robo_veh_violencia_prom_diario,nom_mun_envipe,n_muestra_percepcion,pct_inseguro_municipio,n_inseguro_popw,non_sampled,z_homicidio,z_robo_veh,z_inseguro,composite,rank_composite
15,México,15091,Teoloyucan,0.0547945205479452,0.780821917808219,TEOLOYUCAN,10.0,1.0,44773.0,0,0.29462917811918393,2.891505309950872,0.30626333564199065,1.1641326079040155,81
15,México,15092,Teotihuacán,0.0273972602739726,0.21917808219178,TEOTIHUACAN,25.0,0.417157970950249,17144.77545,0,0.04839501661703559,0.69218431382198,-0.04566320488888899,0.23163870851670887,216
15,México,15093,Tepetlaoxtoc,0.0,0.115068493150684,TEPETLAOXTOC,25.0,0.343864336922257,7667.14312,0,-0.19783914488511273,0.28450529990540485,-0.16638867359514795,-0.026574172858285273,416
15,México,15094,Tepetlixpa,0.0,0.0164383561643835,,,,0.0,1,-0.19783914488511273,-0.10171692380503089,-0.26405224763674284,-0.1878694387756288,1211
15,México,15095,Tepotzotlán,0.0410958904109589,0.380821917808219,TEPOTZOTLAN,19.0,0.803686644284977,58757.53056,0,0.17151209736810974,1.32515962490298,0.4843973830188846,0.6603563684299915,125
15,México,15096,Tequixquiac,0.0191780821917808,0.021917808219178,,,,0.0,1,-0.02547523183360911,-0.08026013359889547,-0.26405224763674284,-0.12326253768974915,666
15,México,15097,Texcaltitlán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
15,México,15098,Texcalyacac,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
15,México,15099,Texcoco,0.0438356164383561,0.424657534246575,TEXCOCO,60.0,0.541998724896397,107040.9542,0,0.19613551351832403,1.4968139465520633,1.0994285159771582,0.9307926586825152,101
15,México,15100,Tezoyuca,0.010958904109589,0.0684931506849315,,,,0.0,1,-0.09934548028425377,0.10212258315325666,-0.26405224763674284,-0.08709171492257999,542
15,México,15101,Tianguistenco,0.00273972602739726,0.106849315068493,,,,0.0,1,-0.1732157287348979,0.2523201145962047,-0.26405224763674284,-0.06164928725847869,473
15,México,15102,Timilpan,0.0,0.00547945205479452,TIMILPAN,18.0,0.642857142857142,7213.5,0,-0.19783914488511273,-0.14463050421730167,-0.17216715036872096,-0.1715455998237118,1002
15,México,15103,Tlalmanalco,0.0164383561643835,0.0246575342465753,,,,0.0,1,-0.05009864798382428,-0.06953173849582756,-0.26405224763674284,-0.12789421137213156,686
15,México,15104,Tlalnepantla de Baz,0.197260273972602,2.46027397260273,TLALNEPANTLA DE BAZ,156.0,0.90681984656309,468164.789,0,1.5750468179303487,9.468011508131367,5.69940060808211,5.580819644714609,11
15,México,15105,Tlatlaya,0.0,0.00547945205479452,,,,0.0,1,-0.19783914488511273,-0.14463050421730167,-0.26405224763674284,-0.2021739655797191,1660
15,México,15106,Toluca,0.073972602739726,0.841095890410958,TOLUCA,129.0,0.886120211330157,571969.3295,0,0.46699309117068755,3.12753000221836,7.021656142941031,3.538726412110026,29
15,México,15107,Tonatico,0.0,0.00547945205479452,,,,0.0,1,-0.19783914488511273,-0.14463050421730167,-0.26405224763674284,-0.2021739655797191,1660
15,México,15108,Tultepec,0.0958904109589041,0.632876712328767,TULTEPEC,19.0,0.54885780957352,61047.80759,0,0.6639804203724065,2.3121719743852136,0.5135707839577168,1.163241059571779,82
15,México,15109,Tultitlán,0.150684931506849,1.12054794520547,TULTITLAN,75.0,0.832570616605726,313339.6167,0,1.1564487433767003,4.2218263027312375,3.727247559447779,3.0351742018519055,38
15,México,15110,Valle de Bravo,0.0,0.0246575342465753,VALLE DE BRAVO,18.0,0.696948020982355,28793.01359,0,-0.19783914488511273,-0.06953173849582756,0.10271130048228758,-0.054886527632884236,460
15,México,15111,Villa de Allende,0.00273972602739726,0.0410958904109589,VILLA DE ALLENDE,20.0,0.708336797595999,23036.52933,0,-0.1732157287348979,-0.005161367877420875,0.02938557563970953,-0.04966384032420309,451
15,México,15112,Villa del Carbón,0.0191780821917808,0.0164383561643835,VILLA DEL CARBON,19.0,0.879310029951055,29089.33441,0,-0.02547523183360911,-0.10171692380503089,0.10648581595580808,-0.00690211322761064,385
15,México,15113,Villa Guerrero,0.00821917808219178,0.0191780821917808,,,,0.0,1,-0.12396889643446825,-0.09098852870196299,-0.26405224763674284,-0.15966989092439135,884
15,México,15114,Villa Victoria,0.010958904109589,0.0328767123287671,VILLA VICTORIA,19.0,0.723412068516193,46673.82325,0,-0.09934548028425377,-0.03734655318662422,0.3304758994758532,0.0645946220016584,311
15,México,15115,Xonacatlán,0.010958904109589,0.0712328767123287,XONACATLAN,18.0,0.956520060238637,35204.72082,0,-0.09934548028425377,0.11285097825632416,0.18438321321294948,0.06596290372833996,309
15,México,15116,Zacazonapan,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
15,México,15117,Zacualpan,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
15,México,15118,Zinacantepec,0.0356164383561643,0.134246575342465,ZINACANTEPEC,24.0,0.952360700694388,131475.2995,0,0.12226526506767935,0.35960406562687985,1.4106716288309649,0.630846986508508,131
15,México,15119,Zumpahuacán,0.00273972602739726,0.00547945205479452,,,,0.0,1,-0.1732157287348979,-0.14463050421730167,-0.26405224763674284,-0.19396616019631416,1331
15,México,15120,Zumpango,0.0904109589041095,0.597260273972602,ZUMPANGO,16.0,0.817055322470485,152573.6427,0,0.614733588071976,2.17270283804533,1.6794209623204095,1.4889524628125719,62
15,México,15121,Cuautitlán Izcalli,0.194520547945205,1.2931506849315,CUAUTITLAN IZCALLI,99.0,0.850604351679671,353849.7091,0,1.5504234017801364,4.897715194224515,4.243262500947821,3.563800365650824,28
15,México,15122,Valle de Chalco Solidaridad,0.084931506849315,0.887671232876712,VALLE DE CHALCO SOLIDARIDAD,28.0,0.826229321256648,219929.0256,0,0.5654867557715465,3.309912718970514,2.537389480971738,2.137596318571266,45
15,México,15123,Luvianos,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
15,México,15124,San José del Rincón,0.00547945205479452,0.00821917808219178,SAN JOSE DEL RINCON,19.0,0.468098079351944,27384.67384,0,-0.14859231258468308,-0.13390210911423392,0.08477195967475011,-0.06590748734138897,487
15,México,15125,Tonanitla,0.00821917808219178,0.0493150684931506,,,,0.0,1,-0.12396889643446825,0.027023817431782067,-0.26405224763674284,-0.120332442213143,655
16,Michoacán de Ocampo,16001,Acuitzio,0.00547945205479452,0.0273972602739726,ACUITZIO,22.0,0.277777777777777,2102.5,0,-0.14859231258468308,-0.058803343392759645,-0.23727073838242582,-0.14822213145328952,796
16,Michoacán de Ocampo,16002,Aguililla,0.0,0.00821917808219178,,,,0.0,1,-0.19783914488511273,-0.13390210911423392,-0.26405224763674284,-0.19859783387869648,1439
16,Michoacán de Ocampo,16003,Álvaro Obregón,0.0410958904109589,0.0821917808219178,,,,0.0,1,0.17151209736810974,0.15576455866859543,-0.26405224763674284,0.02107480279998745,345
16,Michoacán de Ocampo,16004,Angamacutiro,0.00273972602739726,0.010958904109589,ANGAMACUTIRO,17.0,0.634075788255713,6615.312699,0,-0.1732157287348979,-0.12317371401116634,-0.1797868215875302,-0.1587254214445315,879
16,Michoacán de Ocampo,16005,Angangueo,0.00273972602739726,0.0,,,,0.0,1,-0.1732157287348979,-0.16608729442343717,-0.26405224763674284,-0.2011184235983593,1482
16,Michoacán de Ocampo,16006,Apatzingán,0.334246575342465,0.882191780821917,APATZINGAN,85.0,0.818653664674425,67368.64737,0,2.8062176254410898,3.2884559287643764,0.5940852329770393,2.2295862623941685,42
16,Michoacán de Ocampo,16007,Aporo,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
16,Michoacán de Ocampo,16008,Aquila,0.0273972602739726,0.0136986301369863,AQUILA,18.0,0.565217391304347,8147.043478,0,0.04839501661703559,-0.11244531890809842,-0.16027573381920168,-0.07477534537008818,516
16,Michoacán de Ocampo,16009,Ario,0.0273972602739726,0.00547945205479452,ARIO,19.0,0.673505064527739,15730.38429,0,0.04839501661703559,-0.14463050421730167,-0.06367962816630361,-0.05330503858885657,457
16,Michoacán de Ocampo,16010,Arteaga,0.00273972602739726,0.0657534246575342,ARTEAGA,18.0,0.37037037037037,4923.703704,0,-0.1732157287348979,0.09139418805018873,-0.2013344277488993,-0.09438532281120282,564
16,Michoacán de Ocampo,16011,Briseñas,0.0,0.0,BRISENAS,57.0,0.179301589395238,1391.021731,0,-0.19783914488511273,-0.16608729442343717,-0.24633350263710785,-0.2034199806485526,1705
16,Michoacán de Ocampo,16012,Buenavista,0.0602739726027397,0.084931506849315,,,,0.0,1,0.3438760104196134,0.16649295377166293,-0.26405224763674284,0.08210557218484449,299
16,Michoacán de Ocampo,16013,Carácuaro,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
16,Michoacán de Ocampo,16014,Coahuayana,0.0246575342465753,0.0,,,,0.0,1,0.023771600466820385,-0.16608729442343717,-0.26405224763674284,-0.13545598053111987,723
16,Michoacán de Ocampo,16015,Coalcomán de Vázquez Pallares,0.010958904109589,0.010958904109589,,,,0.0,1,-0.09934548028425377,-0.12317371401116634,-0.26405224763674284,-0.1621904806440543,913
16,Michoacán de Ocampo,16016,Coeneo,0.00547945205479452,0.0246575342465753,COENEO,17.0,0.382942821328705,5744.14232,0,-0.14859231258468308,-0.06953173849582756,-0.19088373362904051,-0.13633592823651705,726
16,Michoacán de Ocampo,16017,Contepec,0.00821917808219178,0.0273972602739726,CONTEPEC,17.0,0.581395348837209,12792.44186,0,-0.12396889643446825,-0.058803343392759645,-0.10110294915450609,-0.09462506299391132,567
16,Michoacán de Ocampo,16018,Copándaro,0.0136986301369863,0.0465753424657534,,,,0.0,1,-0.07472206413403858,0.016295422328714546,-0.26405224763674284,-0.10749296314735562,609
16,Michoacán de Ocampo,16019,Cotija,0.0191780821917808,0.0438356164383561,,,,0.0,1,-0.02547523183360911,0.005567027225646646,-0.26405224763674284,-0.09465348408156843,568
16,Michoacán de Ocampo,16020,Cuitzeo,0.0493150684931506,0.0958904109589041,CUITZEO,32.0,0.76719864760322,15489.7407,0,0.2453823458187535,0.2094065341839342,-0.0667449306788254,0.1293479831079541,265
16,Michoacán de Ocampo,16021,Charapan,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
16,Michoacán de Ocampo,16022,Charo,0.0246575342465753,0.0465753424657534,,,,0.0,1,0.023771600466820385,0.016295422328714546,-0.26405224763674284,-0.07466174161373597,515
16,Michoacán de Ocampo,16023,Chavinda,0.00273972602739726,0.0136986301369863,,,,0.0,1,-0.1732157287348979,-0.11244531890809842,-0.26405224763674284,-0.1832377650932464,1138
16,Michoacán de Ocampo,16024,Cherán,0.00547945205479452,0.0,CHERAN,36.0,0.369653375958322,4798.470473,0,-0.14859231258468308,-0.16608729442343717,-0.2029296405598265,-0.17253641585598226,1013
16,Michoacán de Ocampo,16025,Chilchota,0.00547945205479452,0.0602739726027397,CHILCHOTA,18.0,0.638287998857714,16893.56847,0,-0.14859231258468308,0.06993739784405331,-0.04886306318121675,-0.042505992640615504,438
16,Michoacán de Ocampo,16026,Chinicuila,0.00273972602739726,0.00273972602739726,,,,0.0,1,-0.1732157287348979,-0.15535889932036942,-0.26405224763674284,-0.1975422918973367,1396
16,Michoacán de Ocampo,16027,Chucándiro,0.0,0.00821917808219178,,,,0.0,1,-0.19783914488511273,-0.13390210911423392,-0.26405224763674284,-0.19859783387869648,1439
16,Michoacán de Ocampo,16028,Churintzio,0.0,0.0547945205479452,CHURINTZIO,18.0,0.473631172321128,1827.269063,0,-0.19783914488511273,0.048480607637917894,-0.24077661228793823,-0.13004504984504436,700
16,Michoacán de Ocampo,16029,Churumuco,0.0,0.00273972602739726,,,,0.0,1,-0.19783914488511273,-0.15535889932036942,-0.26405224763674284,-0.20575009728074167,1719
16,Michoacán de Ocampo,16030,Ecuandureo,0.0,0.106849315068493,,,,0.0,1,-0.19783914488511273,0.2523201145962047,-0.26405224763674284,-0.06985709264188363,498
16,Michoacán de Ocampo,16031,Epitacio Huerta,0.00547945205479452,0.00547945205479452,EPITACIO HUERTA,29.0,0.397953712804932,4150.657225,0,-0.14859231258468308,-0.14463050421730167,-0.21118144388747515,-0.1681347535631533,955
16,Michoacán de Ocampo,16032,Erongarícuaro,0.00273972602739726,0.0164383561643835,,,,0.0,1,-0.1732157287348979,-0.10171692380503089,-0.26405224763674284,-0.17966163339222388,1087
16,Michoacán de Ocampo,16033,Gabriel Zamora,0.00821917808219178,0.0273972602739726,GABRIEL ZAMORA,20.0,0.444397896010799,6283.341852,0,-0.12396889643446825,-0.058803343392759645,-0.1840154448032705,-0.12226256154349946,663
16,Michoacán de Ocampo,16034,Hidalgo,0.0356164383561643,0.073972602739726,HIDALGO,71.0,0.580523524165662,47778.24709,0,0.12226526506767935,0.12357937335939208,0.3445439790438191,0.1967962058236302,233
16,Michoacán de Ocampo,16035,La Huacana,0.00273972602739726,0.0191780821917808,,,,0.0,1,-0.1732157287348979,-0.09098852870196299,-0.26405224763674284,-0.1760855016912012,1043
16,Michoacán de Ocampo,16036,Huandacareo,0.0,0.00547945205479452,HUANDACAREO,14.0,0.294151624548736,2426.750903,0,-0.19783914488511273,-0.14463050421730167,-0.23314045131492753,-0.19187003347244733,1274
16,Michoacán de Ocampo,16037,Huaniqueo,0.0,0.0273972602739726,HUANIQUEO,19.0,0.609779031499765,3633.06347,0,-0.19783914488511273,-0.058803343392759645,-0.2177745197207732,-0.1581390026662152,873
16,Michoacán de Ocampo,16038,Huetamo,0.00547945205479452,0.0164383561643835,HUETAMO,33.0,0.330409356725146,9458.298246,0,-0.14859231258468308,-0.10171692380503089,-0.14357305524419128,-0.13129409721130175,707
16,Michoacán de Ocampo,16039,Huiramba,0.00547945205479452,0.010958904109589,,,,0.0,1,-0.14859231258468308,-0.12317371401116634,-0.26405224763674284,-0.17860609141086412,1076
16,Michoacán de Ocampo,16040,Indaparapeo,0.0328767123287671,0.0602739726027397,INDAPARAPEO,16.0,0.757553573805404,9261.09244,0,0.09764184891746505,0.06993739784405331,-0.14608505006863554,0.007164732230960942,363
16,Michoacán de Ocampo,16041,Irimbo,0.00547945205479452,0.0,,,,0.0,1,-0.14859231258468308,-0.16608729442343717,-0.26405224763674284,-0.19291061821495437,1277
16,Michoacán de Ocampo,16042,Ixtlán,0.0,0.010958904109589,,,,0.0,1,-0.19783914488511273,-0.12317371401116634,-0.26405224763674284,-0.19502170217767398,1363
16,Michoacán de Ocampo,16043,Jacona,0.150684931506849,0.454794520547945,JACONA,46.0,0.831768354860639,37526.0611,0,1.1564487433767003,1.6148262926858092,0.21395229582471587,0.9950757772957418,95
16,Michoacán de Ocampo,16044,Jiménez,0.0,0.0164383561643835,JIMENEZ,16.0,0.653826702629804,6089.741908,0,-0.19783914488511273,-0.10171692380503089,-0.18648150839036742,-0.1620125256935037,911
16,Michoacán de Ocampo,16045,Jiquilpan,0.0,0.00273972602739726,JIQUILPAN,37.0,0.483627573071569,12318.47791,0,-0.19783914488511273,-0.15535889932036942,-0.10714027134862628,-0.1534461051847028,847
16,Michoacán de Ocampo,16046,Juárez,0.00273972602739726,0.00547945205479452,,,,0.0,1,-0.1732157287348979,-0.14463050421730167,-0.26405224763674284,-0.19396616019631416,1331
16,Michoacán de Ocampo,16047,Jungapeo,0.00273972602739726,0.00273972602739726,JUNGAPEO,17.0,0.829254921505108,10433.68542,0,-0.1732157287348979,-0.15535889932036942,-0.13114863639661783,-0.1532410881506284,845
16,Michoacán de Ocampo,16048,Lagunillas,0.0,0.010958904109589,,,,0.0,1,-0.19783914488511273,-0.12317371401116634,-0.26405224763674284,-0.19502170217767398,1363
16,Michoacán de Ocampo,16049,Madero,0.0164383561643835,0.021917808219178,MADERO,18.0,0.540524070688604,6292.781231,0,-0.05009864798382428,-0.08026013359889547,-0.183895206603012,-0.10475132939524391,596
16,Michoacán de Ocampo,16050,Maravatío,0.0136986301369863,0.0493150684931506,MARAVATIO,54.0,0.774658366607971,44557.57459,0,-0.07472206413403858,0.027023817431782067,0.3035192606781238,0.08527367132528908,295
16,Michoacán de Ocampo,16051,Marcos Castellanos,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
16,Michoacán de Ocampo,16052,Lázaro Cárdenas,0.0465753424657534,0.241095890410958,LAZARO CARDENAS,522.0,0.551070982879233,73165.14333,0,0.22075892966853922,0.7780114746465218,0.6679206242709044,0.5555636761953218,141
16,Michoacán de Ocampo,16053,Morelia,0.435616438356164,0.934246575342465,MORELIA,659.0,0.768559925391806,468341.9731,0,3.717284022999042,3.4922954357226645,5.701657567708207,4.3037456754766374,16
16,Michoacán de Ocampo,16054,Morelos,0.0,0.00547945205479452,,,,0.0,1,-0.19783914488511273,-0.14463050421730167,-0.26405224763674284,-0.2021739655797191,1660
16,Michoacán de Ocampo,16055,Múgica,0.00273972602739726,0.0575342465753424,,,,0.0,1,-0.1732157287348979,0.059209002740985416,-0.26405224763674284,-0.1260196578768851,678
16,Michoacán de Ocampo,16056,Nahuatzen,0.010958904109589,0.00821917808219178,NAHUATZEN,21.0,0.666666666666666,13728.0,0,-0.09934548028425377,-0.13390210911423392,-0.08918586997050532,-0.10747781978966435,608
16,Michoacán de Ocampo,16057,Nocupétaro,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
16,Michoacán de Ocampo,16058,Nuevo Parangaricutiro,0.00273972602739726,0.0136986301369863,NUEVO PARANGARICUTIRO,20.0,0.440664768717911,5983.34623,0,-0.1732157287348979,-0.11244531890809842,-0.1878367696674073,-0.15783260577013455,872
16,Michoacán de Ocampo,16059,Nuevo Urecho,0.00821917808219178,0.00273972602739726,,,,0.0,1,-0.12396889643446825,-0.15535889932036942,-0.26405224763674284,-0.18112668113052685,1096
16,Michoacán de Ocampo,16060,Numarán,0.00273972602739726,0.010958904109589,,,,0.0,1,-0.1732157287348979,-0.12317371401116634,-0.26405224763674284,-0.18681389679426905,1195
16,Michoacán de Ocampo,16061,Ocampo,0.00547945205479452,0.00273972602739726,OCAMPO,37.0,0.654077117572692,9531.865834,0,-0.14859231258468308,-0.15535889932036942,-0.1426359560580606,-0.14886238932103768,800
16,Michoacán de Ocampo,16062,Pajacuarán,0.0,0.0,,,,0.0,1,-0.19783914488511273,-0.16608729442343717,-0.26405224763674284,-0.20932622898176426,1826
16,Michoacán de Ocampo,16063,Panindícuaro,0.0,0.0438356164383561,,,,0.0,1,-0.19783914488511273,0.005567027225646646,-0.26405224763674284,-0.15210812176540298,836
16,Michoacán de Ocampo,16064,Parácuaro,0.0246575342465753,0.0493150684931506,,,,0.0,1,0.023771600466820385,0.027023817431782067,-0.26405224763674284,-0.07108560991271347,504
16,Michoacán de Ocampo,16065,Paracho,0.00821917808219178,0.010958904109589,,,,0.0,1,-0.12396889643446825,-0.12317371401116634,-0.26405224763674284,-0.17039828602745913,983
16,Michoacán de Ocampo,16066,Pátzcuaro,0.0465753424657534,0.136986301369863,PATZCUARO,60.0,0.847055277807325,55028.09907,0,0.22075892966853922,0.3703324607299505,0.4368921254860539,0.3426611719615145,179
16,Michoacán de Ocampo,16067,Penjamillo,0.00273972602739726,0.00821917808219178,PENJAMILLO,15.0,0.777763183818217,9191.605306,0,-0.1732157287348979,-0.13390210911423392,-0.14697017269516444,-0.1513626701814321,826
16,Michoacán de Ocampo,16068,Peribán,0.010958904109589,0.00821917808219178,PERIBAN,20.0,0.448295731572182,8518.067196,0,-0.09934548028425377,-0.13390210911423392,-0.15554965765407058,-0.12959908235085274,697
